Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
49582;-11.34;4.16;-11.61;16.75390402264499;15.500061060585892;0.08522657416960672
49602;-11.3;4.67;-11.49;16.77852794496585;16.591233603886486;0.19772088380540578
49622;-11.3;5.37;-12.36;17.586827456934923;16.86408389834299;0.22585035397697453
49642;-10.28;5.37;-12.32;16.920333921054866;16.64821680873503;0.2035955608485819
49662;-9.02;5.65;-12.32;16.28082614611433;16.428194877255798;0.18091242476854152
49682;-8.24;5.73;-12.04;15.674568574605171;15.950578059690386;0.13167257311323166
49702;-8.08;6.2;-11.92;15.6784182875697;15.329846940938822;0.06767836880325558
49722;-7.45;6.08;-11.77;15.198743369107856;14.65421498993579;-0.0019758305830980005
49742;-6.51;5.37;-10.94;13.81667832729705;13.981778889126199;-0.07130055415610029
49762;-6.0;4.98;-10.28;12.902666391099165;13.208255260060799;-0.15104688499345786
49782;-6.0;4.9;-9.57;12.31238807055723;12.409499223442662;-0.23339454802664614
49802;-5.22;4.79;-9.45;11.810800142242691;11.774074270395781;-0.29890361151732936
49822;-4.04;5.14;-9.1;11.204963186017167;11.250788668076932;-0.3528516813589252
49842;-3.26;5.1;-8.75;10.639553562062648;10.951940412242914;-0.38366140841109253
49862;-2.39;5.45;-8.39;10.28623837950492;10.837346178159471;-0.3954754879813744
49882;-2.35;5.73;-8.87;10.818146791387145;10.918704935555915;-0.387087816111942
49902;-2.94;5.84;-9.14;11.237828971825476;11.159214793903573;-0.3622924795342966
49922;-3.02;6.55;-9.1;11.611756972999391;11.956081341365065;-0.28013961317148467
49942;-1.77;8.0;-8.55;11.842102853800926;13.38312100152974;-0.13301912120277595
49962;-1.14;10.9;-9.14;14.27057111681239;15.243024014106458;0.05872736900534771
49982;-1.92;13.49;-11.69;17.95334509221053;17.7706462276822;0.3193122945352994
50002;-2.16;14.0;-14.87;20.537344034709065;21.017098763235282;0.6540049506094239
50022;-1.22;17.26;-16.99;24.249868040878077;24.371511579356486;0.9998277595683176
50042;-1.8;21.3;-18.2;28.07436553156634;27.304843787155836;1.3022393109538615
50062;-3.88;23.18;-20.28;31.042635197418406;30.01841859538025;1.581994998146046
50082;-4.9;24.32;-21.18;32.620006131207276;31.811271494046434;1.766828964462621
50102;-4.75;25.65;-21.97;34.105218075831154;32.70967590370007;1.859449865215896
50122;-4.75;24.56;-21.85;33.214132534208986;33.06762645878716;1.8963527371086144
50142;-6.16;24.56;-20.48;32.56638757983452;32.89515701629678;1.878572019489438
50162;-7.57;24.52;-20.48;32.83238797285388;32.174255366691675;1.8042507456583254
50182;-24.12;2.71;20.48;31.757658918755332;33.144681252881384;1.9042966923693825
50202;-9.14;20.36;-20.79;30.500709827805647;32.852900662896204;1.874215605526578
50222;-16.79;20.01;-27.69;38.066261965157544;31.20693157863206;1.7045246094022783
50242;-20.24;9.96;-21.42;31.107484629908605;29.001405583588962;1.477146157003084
50262;-11.65;10.51;-18.95;24.602542551533162;25.794911834380333;1.1465730474766638
50282;-4.51;10.36;-17.38;20.73002894353985;20.552318421463845;0.6060884739707103
50302;-4.9;6.12;-12.16;14.468241081762496;16.222455709594357;0.15970176860493424
50322;-6.39;5.22;-8.51;11.853294900575113;12.998968118428087;-0.1726233191313685
50342;-4.67;5.45;-6.16;9.458171070561157;10.505622004305298;-0.4296745540743992
50362;-3.73;4.75;-5.96;8.485104595701811;9.213886394807492;-0.5628458902802107
50382;-4.71;2.94;-6.12;8.263298372925911;8.271821128804358;-0.6599680020686244
50402;-5.81;1.41;-5.33;8.009563034273468;7.682891793012615;-0.720683605170004
50422;-4.94;0.78;-5.1;7.142968570559442;7.156081111393699;-0.7749950926623712
50442;-4.0;-0.08;-5.14;6.513524391602444;6.600227709584162;-0.8323007360999632
50462;-3.1;-1.18;-4.82;5.851051187607233;5.781135644105332;-0.9167449397228712
50482;-2.59;-1.84;-4.47;5.484031363878219;5.056814604459803;-0.9914187351825152
50502;-2.28;-1.73;-2.67;3.9141027068793175;4.385051878796752;-1.0606740372211314
50522;-2.16;-1.8;-2.12;3.5213633723318023;3.846756192460827;-1.116169569972643
50542;-1.57;-2.12;-1.73;3.154710763287183;3.2862371561545958;-1.1739562164696882
50562;-0.98;-2.31;-1.92;3.1595727559276114;2.9241873361936137;-1.2112817016098105
50582;-0.94;-1.96;-1.57;2.6814361823470643;2.6777268502937006;-1.2366905174602811
50602;-0.82;-1.37;-1.37;2.103853607074409;2.5014626056106892;-1.254862459781257
50622;-0.82;-1.45;-1.57;2.2890609428322346;2.4235480544251673;-1.2628950516018742
50642;0.27;-1.45;-1.73;2.273389539872127;2.6276309956371624;-1.2418551439162917
50662;0.12;-2.16;-1.73;2.77;3.2281241970159926;-1.179947365403308
50682;-0.04;-2.86;-2.35;3.701850888407041;3.9896331310419484;-1.1014396881888306
50702;-0.08;-3.8;-3.41;5.106319613968558;5.083397020488401;-0.9886782240159278
50722;-0.78;-4.79;-3.69;6.096605612962019;6.549543549827301;-0.8375260138035903
50742;-1.37;-6.2;-4.43;7.742208987104391;7.897761411946945;-0.6985316461676174
50762;-0.12;-7.3;-6.98;10.100732646694496;8.757930985187574;-0.6098525615393231
